1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000
5.738022426095821,6.857727737973388,8.66043613707165,11.450051493305871,15.616171954964177,26.077319587628867,36.802658486707564,46.27132579650565,78.21868583162218,131.9721649484536,197.24106230847804,272.8765306122449,340.72477064220186,428.25612244897957,521.4473953013279,606.5270132517838,706.6081632653061,815.6867346938775,925.8632653061225,1042.3323139653414,1189.8909276248726,1304.8032619775738,1425.8144750254842,1578.7010204081632,1721.2344546381244,1889.7071428571428,2035.4984709480123,3452.44750254842,2368.4566768603468,2569.216106014271,2749.363914373089,2914.9959225280327,3108.9969418960245,3303.375127420999,3513.2313965341486,3818.8073394495414,3987.249745158002,4406.701325178389,4591.599388379205
