1000,1500,2000,2500,3000,3500,4000,4500,5000,5500,6000,6500,7000,7500,8000,8500,9000,9500,10000,10500,11000,11500,12000,12500,13000,13500,14000,14500,15000,15500,16000,16500,17000,17500,18000,18500,19000,19500,20000
6.015204081632653,6.016050170068027,8.87278911564626,13.578071627587203,16.019196428571426,22.64680612244898,29.200706506006657,39.24390221088435,49.40203486394558,86.54185289115647,150.39787329931974,218.89557823129252,276.23369472789113,362.7924821428571,440.8939387755102,628.682125,640.2740901360544,729.3521258503401,839.2485484693877,923.7085714285715,1031.351530612245,1143.836142857143,1266.7080612244897,1397.9010161564624,1538.853073979592,6769.389591836734,1843.15106207483,1999.3397959183671,2142.542419217687,2316.848693877551,2465.205719387755,2650.5291343537415,2821.3981122448977,4429.273653061225,3219.4862653061223,3407.273331632653,3630.278836734694,3813.429632653061,4063.9140688775506
