200,300,400,500,600,700,800,900,1000,1100,1200,1300,1400,1500,1600,1700,1800,1900,2000
22.34567901234568,15.688311688311689,10.014925373134329,12.318181818181818,13.91304347826087,19.825,18.153846153846153,10.267605633802816,11.507692307692308,10.076923076923077,12.787878787878787,11.720588235294118,11.205882352941176,9.671875,11.104477611940299,10.506666666666666,8.015151515151516,9.529411764705882,8.686567164179104
